Individual_ID,Age,Gender,Region,Location,Education_Level,Occupation,Employment_Type,Monthly_Income_NGN,Poverty_Status
27f375e5,25,Male,North East,Rural,Primary,Agriculture,Informal,47033.26,1
b05e4094,30,Female,North West,Rural,None,Informal,Informal,25295.36,1
254855da,6,Male,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
abcf8da7,14,Female,South West,Rural,Secondary,Student,Not in Labor Force,0.0,1
3823b7d1,38,Male,South West,Urban,Secondary,Informal,Self-employed,205846.57,0
109f843a,12,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
def9c871,35,Male,South East,Rural,Tertiary,Professional,Wage-employed,273896.98,0
cf198ce6,37,Male,South West,Rural,Tertiary,Trade/Services,Wage-employed,472262.79,0
1c9f2b48,63,Female,South East,Urban,Tertiary,Trade/Services,Wage-employed,186342.78,0
11b0f586,5,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
bf37a116,61,Female,South South,Urban,Tertiary,Trade/Services,Wage-employed,939635.73,0
1432831c,22,Female,South South,Rural,Secondary,Trade/Services,Self-employed,215050.04,0
ed4cbbd9,21,Male,North West,Rural,None,Agriculture,Informal,23279.84,1
371a2e38,16,Female,South South,Urban,Secondary,Informal,Self-employed,98368.1,0
e84235c4,13,Male,North West,Rural,None,Student,Not in Labor Force,0.0,1
f0afb9dd,77,Female,South South,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
9cca81fd,37,Male,North East,Rural,None,Agriculture,Informal,47174.21,1
5b86be01,12,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
5b4c0fad,5,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
05c50207,12,Male,South East,Rural,Primary,Student,Not in Labor Force,0.0,1
5351bc7b,4,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
0c3c4c5a,3,Male,North Central,Rural,None,None,Not in Labor Force,0.0,1
2e5caf8f,47,Male,South East,Rural,Primary,Informal,Informal,25267.22,1
ec06b8a4,12,Female,South West,Urban,Secondary,Student,Not in Labor Force,0.0,1
ca6fea32,1,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
46f0b4d5,29,Male,North Central,Urban,Secondary,Informal,Self-employed,114014.3,0
154d26e9,6,Male,North West,Rural,None,Student,Not in Labor Force,0.0,1
0164a42d,56,Male,South West,Rural,Secondary,Trade/Services,Self-employed,137978.77,0
f4b6be5f,2,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
2485c78d,4,Male,South West,Rural,None,None,Not in Labor Force,0.0,1
26ad3225,43,Male,North West,Rural,None,Agriculture,Informal,45176.97,1
c8439548,59,Female,North East,Rural,None,Agriculture,Informal,21424.08,1
c9703deb,22,Female,South South,Urban,Primary,Trade/Services,Informal,128475.42,0
a10f271b,36,Male,North West,Rural,None,Agriculture,Informal,37234.18,1
9de8f148,43,Male,South West,Urban,Secondary,Trade/Services,Self-employed,88277.24,1
6b546629,1,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
f91fcfc6,8,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
1e7a2db7,63,Female,South South,Rural,Primary,Agriculture,Informal,164189.32,0
278508f2,64,Female,North East,Rural,Primary,Agriculture,Informal,75962.31,1
4f956e00,77,Female,South West,Rural,None,Retired/None,Not in Labor Force,0.0,1
10f4955c,0,Male,North Central,Rural,None,None,Not in Labor Force,0.0,1
09f6b0eb,11,Female,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
5f860414,34,Female,North East,Urban,Secondary,Informal,Self-employed,82007.36,1
8f086d2d,3,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
f48bd551,35,Female,North West,Rural,None,Agriculture,Informal,29335.14,1
abb2ac41,51,Male,South East,Rural,Primary,Agriculture,Informal,106887.73,0
42186844,7,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
b0d74284,41,Female,North West,Rural,Tertiary,Trade/Services,Wage-employed,507995.05,0
5f4180e0,61,Female,North East,Urban,Primary,Informal,Informal,59632.82,1
2820ed34,10,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
ce793eca,49,Female,North Central,Rural,None,Informal,Informal,28130.06,1
cf8bdbfd,20,Male,North East,Rural,None,Agriculture,Informal,75460.12,1
52457571,59,Male,South West,Urban,Secondary,Trade/Services,Self-employed,190299.25,0
b4401893,11,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
15da5149,33,Male,South East,Urban,Tertiary,Professional,Wage-employed,320089.51,0
78e759b5,12,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
29bf0b4c,1,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
db2861af,15,Female,North East,Rural,None,Informal,Informal,30887.35,1
c143fc4d,8,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
f4b624c2,10,Male,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
7b9f43db,21,Male,North East,Rural,Primary,Agriculture,Informal,60770.22,1
7d581f15,58,Female,South South,Urban,Primary,Informal,Informal,106622.47,0
d9e35eea,56,Female,North East,Rural,Tertiary,Trade/Services,Wage-employed,221403.19,0
10360397,43,Female,South West,Urban,Primary,Informal,Informal,94573.82,1
fb11f3e9,45,Male,North West,Rural,None,Informal,Informal,74353.37,1
396966cd,11,Male,South East,Rural,None,Student,Not in Labor Force,0.0,1
bba47b35,10,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
126d0c95,50,Male,North East,Rural,None,Agriculture,Informal,119047.56,0
92665929,33,Female,South West,Urban,Secondary,Informal,Self-employed,103527.24,0
95a0ddab,20,Female,South West,Urban,Secondary,Trade/Services,Self-employed,67268.43,1
6c5ac5c9,39,Male,South West,Urban,Secondary,Trade/Services,Self-employed,127977.3,0
98a8da54,14,Male,South West,Rural,Secondary,Student,Not in Labor Force,0.0,1
f0abbc49,23,Male,South West,Urban,Secondary,Trade/Services,Self-employed,366774.04,0
85acdecc,3,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
1a565c77,24,Male,South West,Urban,Tertiary,Manufacturing,Wage-employed,138985.59,0
b81e4595,51,Female,North Central,Urban,Primary,Informal,Informal,20174.28,1
83021878,41,Male,North Central,Urban,None,Trade/Services,Informal,75748.72,1
88a76b52,12,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
22d5b7fe,8,Male,North West,Urban,None,Student,Not in Labor Force,0.0,1
75f9a850,1,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
3ee3d1a1,64,Female,North West,Rural,None,Agriculture,Informal,47687.99,1
d0e4db44,35,Female,North West,Urban,Primary,Trade/Services,Informal,71323.49,1
684a077b,0,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
c9584ddf,7,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
b9f64a4d,58,Male,North East,Urban,None,Trade/Services,Informal,69748.81,1
197d3bef,9,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
6c2b8d24,48,Female,North West,Rural,Tertiary,Professional,Wage-employed,542176.13,0
e5bf24b9,23,Female,South West,Urban,Secondary,Informal,Self-employed,129900.36,0
cb2951f9,1,Male,South South,Rural,None,None,Not in Labor Force,0.0,1
347a81b1,6,Male,North East,Rural,None,Student,Not in Labor Force,0.0,1
5ead75dc,88,Male,South East,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
8431113f,13,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
f4b01c53,5,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
ce6e037c,60,Female,North East,Urban,None,Informal,Informal,132158.02,0
6dd5b537,25,Male,South West,Urban,None,Informal,Informal,18278.81,1
88b484cf,87,Female,South East,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
8e67f832,57,Female,North West,Rural,None,Agriculture,Informal,43589.74,1
23ce04e6,0,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
15708229,3,Female,North East,Urban,None,None,Not in Labor Force,0.0,1
c5270cc4,27,Female,North East,Rural,Secondary,Informal,Self-employed,60525.64,1
d7791cee,21,Female,South South,Rural,Secondary,Trade/Services,Self-employed,25064.53,1
83806c43,0,Male,North Central,Urban,None,None,Not in Labor Force,0.0,1
b0dff608,59,Male,North East,Urban,None,Trade/Services,Informal,85994.44,1
db4b3ef6,0,Male,South West,Rural,None,None,Not in Labor Force,0.0,1
b9851f36,25,Female,North West,Rural,Primary,Agriculture,Informal,56376.86,1
78d54f5e,5,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
feb246b1,34,Male,North Central,Rural,None,Informal,Informal,45241.56,1
339fd1c2,2,Female,North Central,Urban,None,None,Not in Labor Force,0.0,1
5f356ca3,11,Female,North East,Urban,None,Student,Not in Labor Force,0.0,1
0259273d,14,Female,North West,Rural,Secondary,Student,Not in Labor Force,0.0,1
6cb36982,51,Female,North Central,Urban,Tertiary,Manufacturing,Wage-employed,371169.55,0
5b9d071c,55,Female,South East,Urban,Secondary,Informal,Self-employed,141780.36,0
51ab04a0,40,Male,South South,Urban,Tertiary,Professional,Wage-employed,735171.59,0
d6ac0515,90,Male,North West,Rural,Secondary,Retired/None,Not in Labor Force,0.0,1
d495d4a9,11,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
5506c781,13,Male,South South,Rural,None,Student,Not in Labor Force,0.0,1
0049cf70,44,Male,North Central,Urban,Primary,Informal,Informal,118838.16,0
5b20f400,11,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
f19f8faa,91,Female,South South,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
254c9ba5,9,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
6e9813b3,83,Male,North East,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
9662f920,4,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
4f34e09e,19,Male,North West,Rural,None,Agriculture,Informal,72921.07,1
2ab4ac5b,55,Male,South South,Urban,Secondary,Trade/Services,Self-employed,531970.46,0
258ddda2,91,Female,South South,Urban,Tertiary,Retired/None,Not in Labor Force,0.0,1
728a7723,11,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
9951055a,40,Male,South West,Urban,Primary,Trade/Services,Informal,52847.0,1
e880b542,91,Female,South West,Urban,None,Retired/None,Not in Labor Force,0.0,1
813646d8,63,Male,North East,Rural,Primary,Agriculture,Informal,26477.73,1
55830147,56,Female,South West,Urban,Tertiary,Trade/Services,Wage-employed,809758.44,0
24456b8e,35,Female,South South,Rural,Secondary,Informal,Self-employed,302580.57,0
077583bf,15,Female,North West,Rural,Primary,Agriculture,Informal,40899.97,1
966ed265,42,Male,North West,Rural,None,Agriculture,Informal,136855.53,0
d81a6dec,62,Female,North West,Rural,Primary,Agriculture,Informal,43474.36,1
8184651d,29,Male,North East,Urban,Secondary,Informal,Self-employed,189255.23,0
ac2c8c6b,6,Female,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
8c0e04e1,0,Male,North Central,Rural,None,None,Not in Labor Force,0.0,1
57e06fb3,40,Male,North Central,Urban,Primary,Trade/Services,Informal,118677.35,0
23ac5f76,34,Female,South East,Rural,Secondary,Informal,Self-employed,67600.34,1
7374eda6,39,Male,North East,Urban,Tertiary,Professional,Wage-employed,1212306.14,0
97677049,27,Male,North East,Rural,Primary,Agriculture,Informal,194259.38,0
02a33203,0,Male,South East,Rural,None,None,Not in Labor Force,0.0,1
de3667e8,8,Female,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
929ea3aa,22,Male,North West,Rural,Secondary,Trade/Services,Self-employed,53491.4,1
d31c1bb8,4,Male,North East,Urban,None,None,Not in Labor Force,0.0,1
2c086b2a,20,Male,South East,Urban,Secondary,Informal,Self-employed,150336.67,0
d1717ffb,6,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
2128f5f5,84,Female,North East,Rural,Primary,Retired/None,Not in Labor Force,0.0,1
bc738394,94,Male,North Central,Rural,None,Retired/None,Not in Labor Force,0.0,1
c74d63ab,28,Male,North West,Rural,Primary,Agriculture,Informal,103642.36,0
9d034d21,37,Male,North West,Rural,None,Informal,Informal,19350.04,1
bff7adf1,10,Male,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
f0c35e1a,45,Male,South East,Rural,Tertiary,Trade/Services,Wage-employed,301262.83,0
9044eb65,20,Male,South East,Urban,Secondary,Unemployed,Self-employed,49419.15,1
306fec4d,10,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
24b77bf3,27,Female,North West,Rural,None,Agriculture,Informal,89365.55,1
753183f3,26,Male,North West,Urban,Secondary,Informal,Self-employed,140306.4,0
35ec8a5b,16,Female,South East,Urban,None,Informal,Informal,64585.07,1
9f4ef23d,49,Female,North Central,Rural,None,Agriculture,Informal,23385.21,1
5d5adf90,50,Female,North East,Urban,Secondary,Trade/Services,Self-employed,93045.04,1
123c29cf,0,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
039e7bc1,42,Male,North East,Urban,Primary,Informal,Informal,110361.67,0
a36105db,42,Male,North Central,Rural,None,Agriculture,Informal,58420.25,1
bcbfdbc1,5,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
61b4dfd9,5,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
3cfec49a,6,Male,North West,Urban,None,Student,Not in Labor Force,0.0,1
f09d362e,29,Male,South South,Urban,Primary,Trade/Services,Informal,165300.2,0
ae45e903,75,Male,South East,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
524826be,7,Female,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
ced0de14,17,Male,South West,Urban,None,Informal,Informal,158999.31,0
7f2b2e1d,13,Male,South West,Urban,Tertiary,Student,Not in Labor Force,0.0,1
86d0179c,70,Male,North West,Rural,Primary,Informal,Informal,114826.42,0
211cd996,16,Male,North East,Rural,None,Agriculture,Informal,43362.0,1
c2d03f1e,28,Female,North Central,Urban,Secondary,Trade/Services,Self-employed,159051.79,0
d54539b3,55,Male,South West,Urban,Secondary,Trade/Services,Self-employed,74671.92,1
40e856bf,1,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
87118633,2,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
ca404903,11,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
99802a75,45,Male,North Central,Urban,None,Trade/Services,Informal,37950.55,1
b091ea7b,27,Male,North Central,Urban,Primary,Informal,Informal,164244.6,0
adc5342c,90,Female,North Central,Urban,None,Retired/None,Not in Labor Force,0.0,1
96b3371d,76,Female,South South,Rural,Primary,Retired/None,Not in Labor Force,0.0,1
a46b3447,26,Male,South West,Urban,Primary,Informal,Informal,39659.49,1
48711cc2,32,Male,South West,Urban,Secondary,Trade/Services,Self-employed,61305.68,1
ffa4213d,23,Male,South West,Urban,Primary,Informal,Informal,86087.27,1
1ea20f0b,63,Female,South West,Rural,Primary,Agriculture,Informal,50898.79,1
429967ba,4,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
3bf3a01e,62,Female,North West,Urban,Secondary,Trade/Services,Self-employed,119308.64,0
a499493e,0,Female,South South,Urban,None,None,Not in Labor Force,0.0,1
bfd3d78a,54,Female,North West,Rural,None,Informal,Informal,238802.64,0
88b6de3e,57,Female,North East,Rural,Tertiary,Professional,Wage-employed,163296.07,0
2cb3429f,7,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
100b3f88,48,Female,North West,Urban,Secondary,Informal,Self-employed,179336.63,0
2fd95c66,22,Female,South East,Rural,Secondary,Informal,Self-employed,103986.41,0
4297a562,11,Female,North Central,Urban,None,Student,Not in Labor Force,0.0,1
7419e825,4,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
0b78678c,47,Female,North East,Rural,None,Informal,Informal,109710.83,0
1d1b1795,37,Male,North East,Rural,Primary,Agriculture,Informal,37366.38,1
e0c81a57,27,Male,North East,Rural,Primary,Agriculture,Informal,52329.79,1
dc95977f,63,Female,South West,Urban,Tertiary,Professional,Wage-employed,428689.43,0
0ba72ce7,28,Female,South East,Rural,Primary,Agriculture,Informal,25329.05,1
384f50b4,28,Female,North Central,Urban,Primary,Informal,Informal,27355.42,1
556fa1dd,30,Male,North East,Rural,Primary,Informal,Informal,59131.6,1
9b21a174,63,Female,South South,Rural,None,Informal,Informal,133596.92,0
3ec962f8,5,Male,North West,Urban,None,None,Not in Labor Force,0.0,1
77776a0a,9,Female,North Central,Rural,None,Student,Not in Labor Force,0.0,1
2882af6b,11,Male,North Central,Rural,None,Student,Not in Labor Force,0.0,1
e1637675,53,Female,North West,Rural,None,Agriculture,Informal,48468.91,1
237d3080,40,Female,North East,Rural,Primary,Informal,Informal,52625.14,1
f3bcec41,40,Male,North West,Rural,Secondary,Trade/Services,Self-employed,196894.52,0
4e26f5ab,0,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
e6985f79,8,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
8a8fa28b,14,Female,South East,Rural,Primary,Student,Not in Labor Force,0.0,1
79bf67de,3,Female,North Central,Urban,None,None,Not in Labor Force,0.0,1
d348a8d9,35,Female,South West,Urban,Tertiary,Manufacturing,Wage-employed,366117.81,0
a0d693df,1,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
80c7924b,44,Male,South South,Urban,Primary,Trade/Services,Informal,128816.65,0
a1cd8efc,27,Male,North West,Urban,Tertiary,Trade/Services,Wage-employed,1982522.59,0
204c7398,7,Male,North East,Rural,None,Student,Not in Labor Force,0.0,1
06eeefa2,44,Female,South West,Urban,None,Trade/Services,Informal,57168.68,1
c83401f8,16,Male,South South,Rural,Secondary,Trade/Services,Self-employed,88766.73,1
80d89ab2,2,Female,South South,Rural,None,None,Not in Labor Force,0.0,1
fd6f28e0,61,Female,South West,Urban,Primary,Informal,Informal,102511.56,0
106e5ca8,58,Female,North West,Rural,Primary,Informal,Informal,146528.36,0
1494e043,61,Female,North West,Urban,Secondary,Informal,Self-employed,124358.52,0
dc1c9eea,8,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
543c83cb,64,Female,North Central,Rural,None,Agriculture,Informal,92740.59,1
a4a3aa4a,28,Male,North West,Rural,None,Agriculture,Informal,73771.74,1
c4ec0e6f,5,Male,South South,Urban,None,None,Not in Labor Force,0.0,1
93575ce9,26,Female,North West,Rural,Secondary,Trade/Services,Self-employed,94528.44,1
83927da4,84,Male,South West,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
461afc98,37,Female,South West,Urban,Secondary,Informal,Self-employed,103543.49,0
9aef0d72,13,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
99cdb528,44,Female,North East,Rural,None,Agriculture,Informal,41542.44,1
bc841a36,5,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
3a8c4c95,9,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
68e017f9,13,Male,North Central,Rural,Secondary,Student,Not in Labor Force,0.0,1
e4483ed9,8,Female,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
afffe696,13,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
139d53d8,8,Female,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
0f52b3e7,50,Male,North East,Urban,Secondary,Unemployed,Self-employed,838454.45,0
db03ce5c,0,Male,North West,Urban,None,None,Not in Labor Force,0.0,1
